k,task,size_class,parent_iso_key,motif_position,part_idx,n_topo_in_size,n_topo_with_motif_in_size,presence_designs_top_01,presence_designs_top_05,presence_designs_top_10,presence_designs_top_25,presence_designs_bot_01,presence_designs_bot_05,presence_designs_bot_10,presence_designs_bot_25
5,circuit,7,0000000001010000110010000,3,11,82,10,10249,99010,0,956938,12338,94572,0,667513
5,circuit,7,0000000001010000110010000,3,12,82,10,9916,98481,0,953739,14821,100419,0,680347
5,circuit,7,0000000001010000110010000,3,13,82,10,26895,177853,0,1606392,42246,242580,0,1386424
5,circuit,7,0000000001010000110010000,3,14,82,10,24275,123795,0,1153700,25310,155028,0,950897
5,circuit,7,0000000001010000110010000,3,15,82,10,20534,106190,0,1091835,30110,165574,0,968259
5,circuit,7,0000000001010000110010000,3,17,82,10,14502,74486,0,703285,13078,91342,0,567028
5,circuit,7,0000000001010000110010000,3,18,82,10,14144,72364,0,691336,13827,89621,0,551044
5,circuit,7,0000000001010000110010000,3,19,82,10,18866,86539,0,734408,14008,89339,0,554651
5,circuit,7,0000000001010000110010000,4,1,82,10,19872,134661,0,1737463,44975,228318,0,1525599
5,circuit,7,0000000001010000110010000,4,2,82,10,32514,203602,0,1881753,55842,212803,0,1280412
5,circuit,7,0000000001010000110010000,4,3,82,10,5398,27287,0,705653,34494,160628,0,802819
5,circuit,7,0000000001010000110010000,4,4,82,10,9368,62493,0,865616,20159,111010,0,707377
5,circuit,7,0000000001010000110010000,4,5,82,10,8913,55803,0,856783,19289,110854,0,720720
5,circuit,7,0000000001010000110010000,4,7,82,10,30822,193278,0,1864714,52609,206677,0,1226283
5,circuit,7,0000000001010000110010000,4,11,82,10,4989,104811,0,1025472,27152,102574,0,714041
5,circuit,7,0000000001010000110010000,4,12,82,10,4337,101039,0,1024247,29096,106272,0,721557
5,circuit,7,0000000001010000110010000,4,13,82,10,28475,200911,0,1865723,65426,217934,0,1322997
5,circuit,7,0000000001010000110010000,4,14,82,10,15504,115200,0,1229199,35926,150057,0,955023
5,circuit,7,0000000001010000110010000,4,15,82,10,16572,116717,0,1258812,37460,146020,0,894670
5,circuit,7,0000000001010000110010000,4,17,82,10,11801,74072,0,791696,14187,74755,0,488077
5,circuit,7,0000000001010000110010000,4,18,82,10,13573,79466,0,787614,14895,74680,0,489500
5,circuit,7,0000000001010000110010000,4,19,82,10,12515,80729,0,787021,16585,83091,0,526060
5,circuit,7,0000000001010000110010000,0,0,82,10,0,10503,0,1776123,35,3143,0,984799
5,circuit,7,0000000001010000110010000,0,3,82,10,14133,70641,0,829038,38887,129951,0,691196
5,circuit,7,0000000001010000110010000,0,6,82,10,32431,130818,0,1215244,63429,230858,0,1124421
5,circuit,7,0000000001010000110010000,0,8,82,10,30169,127891,0,1250102,56514,219173,0,1038416
5,circuit,7,0000000001010000110010000,0,9,82,10,19610,108737,0,1363952,28511,163205,0,779719
5,circuit,7,0000000001010000110010000,0,10,82,10,4974,44983,0,571276,45306,165510,0,791664
5,circuit,7,0000000001010000110010000,0,16,82,10,13724,43405,0,455416,66480,158525,0,674922
5,circuit,7,0000000001010000110010000,1,6,82,10,31891,202299,0,1642033,58994,230658,0,1410467
5,circuit,7,0000000001010000110010000,1,8,82,10,29969,194904,0,1610939,58404,234259,0,1414941
5,circuit,7,0000000001010000110010000,1,9,82,10,22736,158713,0,1548139,61517,254124,0,1451556
5,circuit,7,0000000001010000110010000,1,10,82,10,1917,47066,0,704398,29819,118322,0,737872
5,circuit,7,0000000001010000110010000,1,16,82,10,12548,59431,0,602437,33287,110550,0,555415
5,circuit,7,0000000001010000110010000,2,6,82,10,25556,157846,0,1461192,41387,217656,0,1559678
5,circuit,7,0000000001010000110010000,2,8,82,10,25645,156288,0,1438346,44130,231768,0,1605727
5,circuit,7,0000000001010000110010000,2,9,82,10,27142,160492,0,1427582,60035,264255,0,1590448
5,circuit,7,0000000001010000110010000,2,10,82,10,1299,34898,0,614363,19362,121103,0,826656
5,circuit,7,0000000001010000110010000,2,16,82,10,7748,40521,0,475473,19651,106814,0,676151
5,circuit,7,0000000001010000110010000,3,0,82,10,5599,63696,0,1417542,81835,328326,0,1647613
5,circuit,7,0000000001010000110010000,3,6,82,10,4895,52774,0,1247156,39380,199383,0,1400641
5,circuit,7,0000000001010000110010000,3,8,82,10,4874,52010,0,1246116,41371,203718,0,1408853
5,circuit,7,0000000001010000110010000,3,9,82,10,5192,49734,0,1184483,60396,245815,0,1531782
5,circuit,7,0000000001010000110010000,3,10,82,10,47,7906,0,561546,18247,104459,0,717543
5,circuit,7,0000000001010000110010000,3,16,82,10,1649,15133,0,496114,17580,88777,0,552978
5,circuit,7,0000000001010000110010000,4,0,82,10,29444,126275,0,1772680,52932,229865,0,1301450
5,circuit,7,0000000001010000110010000,4,6,82,10,7890,40920,0,792309,43765,313547,0,1663354
5,circuit,7,0000000001010000110010000,4,8,82,10,8848,43757,0,788781,40378,295501,0,1668183
5,circuit,7,0000000001010000110010000,4,9,82,10,10887,54101,0,849346,35015,252465,0,1546587
5,circuit,7,0000000001010000110010000,4,10,82,10,787,13533,0,342376,17359,183346,0,898167
5,circuit,7,0000000001010000110010000,4,16,82,10,3309,13219,0,278564,17695,163248,0,728719
5,circuit,7,0000000001010011000010000,0,1,82,6,1785,29475,0,1014224,2764,30339,0,922197
5,circuit,7,0000000001010011000010000,0,2,82,6,54529,390608,0,1225794,49072,182943,0,1006886
5,circuit,7,0000000001010011000010000,0,4,82,6,25153,230078,0,595577,22474,87622,0,503934
5,circuit,7,0000000001010011000010000,0,5,82,6,31718,239582,0,591118,29991,92200,0,521069
5,circuit,7,0000000001010011000010000,0,11,82,6,144813,252243,0,661045,39372,118547,0,642500
5,circuit,7,0000000001010011000010000,0,12,82,6,106395,228310,0,652183,38074,113817,0,610380
5,circuit,7,0000000001010011000010000,0,13,82,6,6279,317121,0,1217978,44583,171266,0,915981
5,circuit,7,0000000001010011000010000,0,14,82,6,78079,262746,0,791526,42478,139695,0,807716
5,circuit,7,0000000001010011000010000,0,15,82,6,46605,250856,0,815220,33061,123130,0,660126
5,circuit,7,0000000001010011000010000,0,18,82,6,3973,133095,0,514549,11594,59804,0,378311
5,circuit,7,0000000001010011000010000,0,19,82,6,14446,140185,0,518219,16630,67966,0,445590
5,circuit,7,0000000001010011000010000,1,1,82,6,37358,201119,0,876258,29028,104434,0,869480
5,circuit,7,0000000001010011000010000,1,2,82,6,43739,206289,0,1052424,32925,108528,0,617986
5,circuit,7,0000000001010011000010000,1,3,82,6,16584,79160,0,364270,7507,38966,0,456350
5,circuit,7,0000000001010011000010000,1,4,82,6,18726,100021,0,452360,13290,48130,0,386191
5,circuit,7,0000000001010011000010000,1,5,82,6,18230,96986,0,434273,9413,42215,0,381491
5,circuit,7,0000000001010011000010000,1,7,82,6,53722,241629,0,1081812,32257,107601,0,590092
5,circuit,7,0000000001010011000010000,1,11,82,6,2735,90793,0,521122,13396,49200,0,323812
5,circuit,7,0000000001010011000010000,1,12,82,6,2905,91999,0,539472,12304,48170,0,316270
5,circuit,7,0000000001010011000010000,1,13,82,6,52143,223576,0,1192315,25855,97462,0,561954
5,circuit,7,0000000001010011000010000,1,14,82,6,21446,117037,0,617693,21789,72052,0,432807
5,circuit,7,0000000001010011000010000,1,15,82,6,23835,124628,0,700248,21392,70583,0,406702
5,circuit,7,0000000001010011000010000,1,17,82,6,18931,86686,0,421083,13182,42953,0,266050
5,circuit,7,0000000001010011000010000,1,18,82,6,20535,88170,0,425781,11247,40274,0,253437
5,circuit,7,0000000001010011000010000,1,19,82,6,18791,85314,0,398218,12358,43393,0,268167
5,circuit,7,0000000001010011000010000,2,1,82,6,36310,193032,0,903319,21254,88773,0,776267
5,circuit,7,0000000001010011000010000,2,2,82,6,37898,176511,0,922255,16199,76786,0,740294
5,circuit,7,0000000001010011000010000,2,3,82,6,19012,90452,0,383846,23252,65052,0,467583
5,circuit,7,0000000001010011000010000,2,4,82,6,18067,93724,0,409107,9417,45379,0,425132
5,circuit,7,0000000001010011000010000,2,5,82,6,18331,93062,0,400370,10419,47842,0,453937
5,circuit,7,0000000001010011000010000,2,7,82,6,44992,204628,0,889904,19444,85182,0,786465
5,circuit,7,0000000001010011000010000,2,11,82,6,2545,80637,0,545093,5942,34732,0,336261
5,circuit,7,0000000001010011000010000,2,12,82,6,2787,80521,0,515675,6024,34603,0,365594
5,circuit,7,0000000001010011000010000,2,13,82,6,43411,183442,0,918012,16806,78608,0,776638
5,circuit,7,0000000001010011000010000,2,14,82,6,19494,105438,0,615853,10095,50236,0,466753
5,circuit,7,0000000001010011000010000,2,15,82,6,20625,106885,0,605251,11929,52302,0,504466
5,circuit,7,0000000001010011000010000,2,17,82,6,17344,75610,0,372905,6812,30906,0,309347
5,circuit,7,0000000001010011000010000,2,18,82,6,17286,75383,0,368489,8990,34020,0,304900
5,circuit,7,0000000001010011000010000,2,19,82,6,16925,76860,0,396904,6116,27653,0,277378
5,circuit,7,0000000001010011000010000,3,1,82,6,77063,411824,0,1205833,5260,52156,0,652683
5,circuit,7,0000000001010011000010000,3,2,82,6,46374,315161,0,1199752,42201,128037,0,757571
5,circuit,7,0000000001010011000010000,3,4,82,6,435,34985,0,594028,2199,26758,0,325727
5,circuit,7,0000000001010011000010000,3,5,82,6,327,21411,0,619085,2063,25636,0,323974
5,circuit,7,0000000001010011000010000,3,7,82,6,31159,328945,0,1175226,27152,113021,0,794939
5,circuit,7,0000000001010011000010000,3,11,82,6,88479,239236,0,669486,15039,59877,0,355534
5,circuit,7,0000000001010011000010000,3,12,82,6,88553,232507,0,664341,20025,64928,0,372383
5,circuit,7,0000000001010011000010000,3,13,82,6,77737,366359,0,1182245,55686,138163,0,936879
5,circuit,7,0000000001010011000010000,3,14,82,6,40147,249391,0,820272,14275,73214,0,456027
5,circuit,7,0000000001010011000010000,3,15,82,6,29946,204410,0,769706,37063,95876,0,574753
5,circuit,7,0000000001010011000010000,3,17,82,6,12014,119378,0,510450,7780,40375,0,288790
5,circuit,7,0000000001010011000010000,3,18,82,6,7587,104817,0,503994,11461,45417,0,321937
5,circuit,7,0000000001010011000010000,3,19,82,6,28878,145400,0,508402,5701,37869,0,289282
5,circuit,7,0000000001010011000010000,4,1,82,6,40240,217311,0,979102,20620,77868,0,712679
5,circuit,7,0000000001010011000010000,4,2,82,6,28664,148727,0,810295,23837,107697,0,932710
5,circuit,7,0000000001010011000010000,4,4,82,6,31444,119570,0,466075,7775,40390,0,407519
5,circuit,7,0000000001010011000010000,4,7,82,6,22521,145011,0,778045,12929,86084,0,875588
5,circuit,7,0000000001010011000010000,4,11,82,6,4403,91323,0,504399,13089,51827,0,431618
5,circuit,7,0000000001010011000010000,4,12,82,6,3177,83914,0,447360,16726,58650,0,482024
5,circuit,7,0000000001010011000010000,4,13,82,6,13545,104579,0,701869,23931,113254,0,1068976
5,circuit,7,0000000001010011000010000,4,14,82,6,23972,115441,0,579119,14163,62852,0,591989
5,circuit,7,0000000001010011000010000,4,15,82,6,12769,75725,0,467819,16535,75091,0,692419
5,circuit,7,0000000001010011000010000,4,17,82,6,14225,67303,0,336202,7382,35888,0,370384
5,circuit,7,0000000001010011000010000,4,18,82,6,11710,58941,0,318150,6537,37242,0,385263
5,circuit,7,0000000001010011000010000,4,19,82,6,18354,78050,0,369930,5673,30627,0,342441
5,circuit,7,0000000001010011000010000,0,0,82,6,0,15,0,993311,0,34,0,478727
5,circuit,7,0000000001010011000010000,0,3,82,6,6315,78634,0,489131,13037,51275,0,514001
5,circuit,7,0000000001010011000010000,0,6,82,6,0,0,0,292733,0,0,0,337674
5,circuit,7,0000000001010011000010000,0,7,82,6,5382,116869,0,1226579,17021,107478,0,911384
5,circuit,7,0000000001010011000010000,0,8,82,6,0,0,0,283922,0,0,0,310497
5,circuit,7,0000000001010011000010000,0,9,82,6,0,0,0,334716,0,0,0,229222
5,circuit,7,0000000001010011000010000,0,10,82,6,0,0,0,175609,0,0,0,218958
5,circuit,7,0000000001010011000010000,0,16,82,6,0,0,0,122273,0,1,0,171481
5,circuit,7,0000000001010011000010000,0,17,82,6,3440,115681,0,517977,9596,53632,0,387402
5,circuit,7,0000000001010011000010000,1,0,82,6,66955,323370,0,1138815,49775,141483,0,635815
5,circuit,7,0000000001010011000010000,1,6,82,6,31005,164679,0,751458,14880,90220,0,1095702
5,circuit,7,0000000001010011000010000,1,8,82,6,31890,168100,0,740381,15578,91128,0,1136883
5,circuit,7,0000000001010011000010000,1,9,82,6,35546,183864,0,781948,22204,92379,0,1021353
5,circuit,7,0000000001010011000010000,1,10,82,6,1603,57291,0,304459,5856,35158,0,526969
5,circuit,7,0000000001010011000010000,1,16,82,6,12233,54787,0,239294,5511,35420,0,426525
5,circuit,7,0000000001010011000010000,2,0,82,6,56128,288487,0,989678,50537,149643,0,746669
5,circuit,7,0000000001010011000010000,2,6,82,6,45508,236577,0,997247,39952,138400,0,852043
5,circuit,7,0000000001010011000010000,2,8,82,6,45130,235014,0,995998,36341,130053,0,844170
5,circuit,7,0000000001010011000010000,2,9,82,6,44794,234292,0,958249,26006,101852,0,843689
5,circuit,7,0000000001010011000010000,2,10,82,6,2216,71345,0,435000,20398,65511,0,399165
5,circuit,7,0000000001010011000010000,2,16,82,6,20109,83598,0,410529,23814,62216,0,297285
5,circuit,7,0000000001010011000010000,3,0,82,6,15,5363,0,1138052,15,3608,0,525076
5,circuit,7,0000000001010011000010000,3,3,82,6,198,6311,0,547552,4413,34295,0,322069
5,circuit,7,0000000001010011000010000,3,6,82,6,0,0,0,219623,33483,125316,0,971790
5,circuit,7,0000000001010011000010000,3,8,82,6,0,0,0,231285,33294,124285,0,975345
5,circuit,7,0000000001010011000010000,3,9,82,6,0,0,0,241335,29140,117445,0,945302
5,circuit,7,0000000001010011000010000,3,10,82,6,0,0,0,136221,10244,47484,0,439611
5,circuit,7,0000000001010011000010000,3,16,82,6,0,0,0,96796,13253,45989,0,344364
5,circuit,7,0000000001010011000010000,4,0,82,6,0,27641,0,763007,48,3528,0,621347
5,circuit,7,0000000001010011000010000,4,3,82,6,42293,148429,0,518321,30774,76493,0,298776
5,circuit,7,0000000001010011000010000,4,5,82,6,32995,124913,0,512391,8515,42057,0,374412
5,circuit,7,0000000001010011000010000,4,6,82,6,71625,343108,0,1188262,42680,130576,0,628966
5,circuit,7,0000000001010011000010000,4,8,82,6,67542,329670,0,1166893,42869,128739,0,619074
5,circuit,7,0000000001010011000010000,4,9,82,6,43380,271530,0,1111250,33432,119194,0,579686
5,circuit,7,0000000001010011000010000,4,10,82,6,8794,122247,0,567906,19554,63417,0,314817
5,circuit,7,0000000001010011000010000,4,16,82,6,37259,112065,0,447289,22678,58275,0,243348
5,circuit,7,0000000001010001100010000,0,1,82,3,1,1734,0,279357,22,985,0,344398
5,circuit,7,0000000001010001100010000,0,2,82,3,3722,48735,0,386162,3408,15153,0,421781
5,circuit,7,0000000001010001100010000,0,4,82,3,2594,35967,0,177721,156,4846,0,188031
5,circuit,7,0000000001010001100010000,0,7,82,3,5,9008,0,391621,1707,10472,0,369948
5,circuit,7,0000000001010001100010000,0,11,82,3,15372,36864,0,202053,1134,6842,0,242322
5,circuit,7,0000000001010001100010000,0,12,82,3,8776,30652,0,201381,1248,8608,0,237200
5,circuit,7,0000000001010001100010000,0,13,82,3,343,38212,0,384037,2365,12677,0,392207
5,circuit,7,0000000001010001100010000,0,14,82,3,5879,32281,0,235392,825,6522,0,275313
5,circuit,7,0000000001010001100010000,0,15,82,3,2965,29589,0,241433,2037,8118,0,278343
5,circuit,7,0000000001010001100010000,0,17,82,3,1,12473,0,161772,741,3411,0,142757
5,circuit,7,0000000001010001100010000,0,18,82,3,1,14346,0,151983,522,3754,0,157029
5,circuit,7,0000000001010001100010000,0,19,82,3,908,16281,0,145405,440,4966,0,169483
5,circuit,7,0000000001010001100010000,1,0,82,3,0,30,0,327497,0,158,0,389322
5,circuit,7,0000000001010001100010000,1,1,82,3,1793,22593,0,368241,1338,4486,0,406949
5,circuit,7,0000000001010001100010000,1,2,82,3,9515,49937,0,371366,577,13535,0,355146
5,circuit,7,0000000001010001100010000,1,3,82,3,167,2444,0,114499,2342,6977,0,173876
5,circuit,7,0000000001010001100010000,1,4,82,3,1884,16775,0,167321,342,2826,0,189078
5,circuit,7,0000000001010001100010000,1,5,82,3,1608,14455,0,154642,420,3101,0,189355
5,circuit,7,0000000001010001100010000,1,7,82,3,5402,42966,0,347910,88,5739,0,339621
5,circuit,7,0000000001010001100010000,1,11,82,3,641,27591,0,222059,20,2065,0,184575
5,circuit,7,0000000001010001100010000,1,12,82,3,480,26000,0,207832,141,6374,0,186856
5,circuit,7,0000000001010001100010000,1,13,82,3,3459,37014,0,354820,90,9173,0,326506
5,circuit,7,0000000001010001100010000,1,14,82,3,5232,31322,0,246378,185,3698,0,263033
5,circuit,7,0000000001010001100010000,1,15,82,3,4633,28106,0,247109,221,8534,0,232697
5,circuit,7,0000000001010001100010000,1,17,82,3,3446,18847,0,151461,110,3371,0,143163
5,circuit,7,0000000001010001100010000,1,18,82,3,4011,19462,0,146594,70,3471,0,148942
5,circuit,7,0000000001010001100010000,1,19,82,3,3411,20587,0,159246,267,3748,0,151305
5,circuit,7,0000000001010001100010000,2,0,82,3,15,5735,0,277798,4690,14085,0,402891
5,circuit,7,0000000001010001100010000,2,1,82,3,9615,58299,0,371534,1868,28416,0,423995
5,circuit,7,0000000001010001100010000,2,2,82,3,5414,39644,0,373449,549,8731,0,359963
5,circuit,7,0000000001010001100010000,2,3,82,3,192,4523,0,142650,891,7725,0,181334
5,circuit,7,0000000001010001100010000,2,4,82,3,435,8224,0,158955,396,5809,0,172333
5,circuit,7,0000000001010001100010000,2,5,82,3,327,6353,0,151331,496,5365,0,173219
5,circuit,7,0000000001010001100010000,2,7,82,3,7376,47095,0,355423,1125,8919,0,376464
5,circuit,7,0000000001010001100010000,2,11,82,3,254,20850,0,221536,84,3958,0,183901
5,circuit,7,0000000001010001100010000,2,12,82,3,320,20705,0,224115,116,4555,0,185598
5,circuit,7,0000000001010001100010000,2,13,82,3,8937,47544,0,391255,899,8856,0,359429
5,circuit,7,0000000001010001100010000,2,14,82,3,3203,25101,0,261512,457,10055,0,247695
5,circuit,7,0000000001010001100010000,2,15,82,3,2850,23939,0,249618,428,6238,0,242311
5,circuit,7,0000000001010001100010000,2,17,82,3,1952,15790,0,154270,388,1983,0,140713
5,circuit,7,0000000001010001100010000,2,18,82,3,1925,15795,0,148650,447,4668,0,149307
5,circuit,7,0000000001010001100010000,2,19,82,3,2867,18532,0,151197,261,5333,0,156465
5,circuit,7,0000000001010001100010000,3,1,82,3,2838,27319,0,343437,0,13,0,244766
5,circuit,7,0000000001010001100010000,3,2,82,3,1605,16366,0,268102,0,3,0,290825
5,circuit,7,0000000001010001100010000,3,3,82,3,5202,22991,0,165568,33,924,0,169626
5,circuit,7,0000000001010001100010000,3,4,82,3,3219,16122,0,135871,0,79,0,172870
5,circuit,7,0000000001010001100010000,3,5,82,3,3359,16637,0,153424,2,174,0,150918
5,circuit,7,0000000001010001100010000,3,7,82,3,721,12899,0,279265,0,0,0,277252
5,circuit,7,0000000001010001100010000,3,11,82,3,139,8668,0,161327,0,0,0,126863
5,circuit,7,0000000001010001100010000,3,12,82,3,59,7403,0,131749,0,0,0,148481
5,circuit,7,0000000001010001100010000,3,13,82,3,341,8020,0,239972,0,0,0,329532
5,circuit,7,0000000001010001100010000,3,14,82,3,1407,12318,0,191079,0,2,0,189325
5,circuit,7,0000000001010001100010000,3,15,82,3,434,6073,0,162173,0,3,0,222934
5,circuit,7,0000000001010001100010000,3,17,82,3,714,7019,0,120402,0,3,0,118537
5,circuit,7,0000000001010001100010000,3,18,82,3,568,5813,0,102675,0,1,0,125503
5,circuit,7,0000000001010001100010000,3,19,82,3,1180,9264,0,124149,0,5,0,106524
5,circuit,7,0000000001010001100010000,4,1,82,3,3970,42348,0,365075,762,16854,0,353665
5,circuit,7,0000000001010001100010000,4,2,82,3,4485,40407,0,381628,2361,12793,0,344690
5,circuit,7,0000000001010001100010000,4,3,82,3,0,236,0,186179,8,2138,0,151183
5,circuit,7,0000000001010001100010000,4,4,82,3,2,4554,0,221791,369,5997,0,156247
5,circuit,7,0000000001010001100010000,4,5,82,3,0,2813,0,235632,327,5145,0,151255
5,circuit,7,0000000001010001100010000,4,7,82,3,1386,35984,0,350625,1636,18000,0,356978
5,circuit,7,0000000001010001100010000,4,11,82,3,9568,40568,0,214866,1717,7535,0,197159
5,circuit,7,0000000001010001100010000,4,12,82,3,8879,37183,0,196860,1622,9788,0,202432
5,circuit,7,0000000001010001100010000,4,13,82,3,7221,49493,0,342380,1863,12266,0,360917
5,circuit,7,0000000001010001100010000,4,14,82,3,3923,33303,0,262959,1513,10688,0,234088
5,circuit,7,0000000001010001100010000,4,15,82,3,3066,25607,0,234358,1852,9847,0,242143
5,circuit,7,0000000001010001100010000,4,17,82,3,740,13200,0,156719,598,4358,0,136173
5,circuit,7,0000000001010001100010000,4,18,82,3,623,12765,0,157913,541,4478,0,140254
5,circuit,7,0000000001010001100010000,4,19,82,3,1819,19640,0,161872,731,5707,0,141405
5,circuit,7,0000000001010001100010000,0,0,82,3,0,1,0,339654,0,507,0,333583
5,circuit,7,0000000001010001100010000,0,3,82,3,801,12758,0,145580,10,3700,0,173913
5,circuit,7,0000000001010001100010000,0,5,82,3,4314,39228,0,183088,60,5172,0,186450
5,circuit,7,0000000001010001100010000,0,6,82,3,0,0,0,106391,339,12541,0,304723
5,circuit,7,0000000001010001100010000,0,8,82,3,0,0,0,101770,341,10571,0,289406
5,circuit,7,0000000001010001100010000,0,9,82,3,0,0,0,146115,299,11372,0,250566
5,circuit,7,0000000001010001100010000,0,10,82,3,0,0,0,63430,125,3137,0,171073
5,circuit,7,0000000001010001100010000,0,16,82,3,0,0,0,40558,168,3040,0,131536
5,circuit,7,0000000001010001100010000,1,6,82,3,0,0,0,120238,2967,18834,0,349249
5,circuit,7,0000000001010001100010000,1,8,82,3,0,0,0,117980,2635,16981,0,361694
5,circuit,7,0000000001010001100010000,1,9,82,3,0,0,0,143566,1820,9951,0,367388
5,circuit,7,0000000001010001100010000,1,10,82,3,0,0,0,58272,678,5830,0,167496
5,circuit,7,0000000001010001100010000,1,16,82,3,0,0,0,57872,1636,7542,0,133811
5,circuit,7,0000000001010001100010000,2,6,82,3,0,0,0,97241,508,2616,0,341280
